account_id,customer_id,account_type,currency,balance,opened_date,status
ACC_001432,CUST_01016,checking,GBP,$6177.81,2022-10-23,suspended
ACC_001433,CUST_03510,savings,USD,-527.85,2024-07-31,active
ACC_001434,CUST_00490,savings,EUR,-22.59,2025-09-08,closed
ACC_001435,CUST_02429,savings,GBP,3501.52,2021-10-10,closed
ACC_001436,CUST_01674,savings,GBP,2373.67,2023-01-02,suspended
ACC_001437,CUST_04899,checking,USD,3519.97,2025-11-29,closed
ACC_001438,CUST_01099,checking,EUR,5985.48,2022-07-05,suspended
ACC_001439,CUST_00324,checking,USD,$8675.87,2025-09-28,closed
ACC_001440,CUST_00194,savings,USD,8515.26,2025-06-10,closed
ACC_001441,CUST_02807,savings,GBP,6239.58,2024-12-14,suspended
ACC_001442,CUST_00442,savings,USD,1738.64,2024-02-29,suspended
ACC_001443,CUST_01822,checking,USD,3327.84,2021-02-28,closed
ACC_001444,CUST_99999,checking,USD,6911.55,2021-08-27,active
ACC_001445,CUST_00529,checking,GBP,2521.65,2025-11-22,active
ACC_001446,CUST_00426,savings,GBP,1199.25,2025-07-17,active
ACC_001447,CUST_00751,savings,USD,6476.95,2021-05-12,suspended
ACC_001448,CUST_01674,savings,USD,4854.91,2021-08-07,active
ACC_001449,CUST_03491,checking,EUR,4367.24,2021-05-06,active
ACC_001450,CUST_01618,savings,EUR,8329.41,2023-01-07,active
ACC_001451,CUST_04963,savings,EUR,8266.42,2023-11-12,closed
ACC_001452,CUST_04722,checking,USD,10343.35,2024-08-08,active
ACC_001453,CUST_02227,checking,GBP,3045.76,2021-11-16,closed
ACC_001454,CUST_03262,checking,GBP,6289.2,2024-06-07,closed
ACC_001455,CUST_03615,checking,USD,5057.03,2021-08-17,suspended
ACC_001456,CUST_03550,savings,EUR,6014.95,2022-12-24,active
ACC_001457,CUST_03124,checking,GBP,$1596.86,2024-04-05,closed
ACC_001458,CUST_04875,savings,USD,792.58,2021-08-29,suspended
ACC_001459,CUST_01439,checking,EUR,4879.35,2022-06-15,closed
ACC_001460,CUST_02505,checking,EUR,2472.46,2021-10-10,closed
ACC_001461,CUST_04605,checking,GBP,7814.62,2021-11-13,closed
ACC_001462,CUST_01119,checking,GBP,497.97,2024-12-12,active
ACC_001463,CUST_01553,savings,GBP,745.4,2022-02-15,suspended
ACC_001464,CUST_03065,checking,EUR,$3750.01,2023-05-24,closed
ACC_001465,CUST_03232,checking,EUR,385.77,2023-09-27,closed
ACC_001466,CUST_02521,savings,EUR,10028.01,2021-02-28,active
ACC_001467,CUST_01019,checking,USD,4451.25,2024-02-08,active
ACC_001468,CUST_01591,checking,EUR,3191.6,2023-07-18,suspended
ACC_001469,CUST_02855,checking,USD,6403.89,2025-11-13,suspended
ACC_001470,CUST_03016,savings,USD,7651.55,2025-11-27,closed
ACC_001471,CUST_03473,savings,GBP,5620.88,2022-06-09,closed
ACC_001472,CUST_00282,checking,USD,4795.73,2021-10-21,suspended
ACC_001473,CUST_00231,savings,EUR,2049.58,2022-12-12,suspended
ACC_001474,CUST_03731,savings,EUR,6892.73,2022-09-12,active
ACC_001475,CUST_04932,savings,GBP,9250.11,2022-10-03,active
ACC_001476,CUST_00756,checking,EUR,4340.84,2025-06-05,suspended
ACC_001477,CUST_04801,savings,USD,$2453.64,2021-11-05,active
ACC_001478,CUST_03464,savings,EUR,5544.49,2021-06-10,closed
ACC_001479,CUST_02475,checking,USD,5007.95,2023-10-17,closed
ACC_001480,CUST_03371,savings,GBP,1350.94,2025-11-22,suspended
ACC_001481,CUST_04690,checking,GBP,3491.93,2025-03-13,closed
ACC_001482,CUST_01716,checking,USD,10365.46,2025-05-29,closed
ACC_001483,CUST_00052,savings,EUR,957.34,2021-07-13,active
ACC_001484,CUST_00793,savings,USD,2928.14,2024-04-22,closed
ACC_001485,CUST_04300,checking,USD,2153.86,2025-03-03,closed
ACC_001486,CUST_03530,savings,GBP,2419.1,2023-01-10,closed
ACC_001487,CUST_01526,savings,GBP,3663.57,2025-01-14,closed
ACC_001488,CUST_01490,savings,EUR,6345.15,2025-06-04,suspended
ACC_001489,CUST_01741,savings,GBP,8925.69,2023-07-20,active
ACC_001490,CUST_01496,savings,EUR,5609.96,2022-02-17,closed
ACC_001491,CUST_03610,savings,USD,2946.85,2024-07-31,active
ACC_001492,CUST_00653,checking,GBP,$9619.75,2023-09-11,closed
ACC_001493,CUST_01021,checking,GBP,-1205.69,2023-10-19,closed
ACC_001494,CUST_00243,savings,EUR,7020.43,2024-12-10,closed
ACC_001495,CUST_00825,savings,GBP,1919.72,2021-02-20,closed
ACC_001496,CUST_00059,savings,GBP,4847.23,2024-06-28,active
ACC_001497,CUST_04278,savings,EUR,6689.3,2021-06-21,suspended
ACC_001498,CUST_04260,checking,EUR,183.87,2024-09-05,closed
ACC_001499,CUST_02760,checking,EUR,5424.96,2021-03-03,closed
ACC_001500,CUST_02810,checking,GBP,5655.43,2021-11-28,closed
ACC_001501,CUST_03264,checking,USD,9387.01,2024-05-14,active
ACC_001502,CUST_02916,checking,GBP,$13145.45,2025-09-16,active
ACC_001503,CUST_03743,checking,USD,341.09,2023-09-12,active
ACC_001504,CUST_00210,savings,USD,9251.46,2022-07-03,closed
ACC_001505,CUST_02036,checking,EUR,4886.36,2023-10-13,suspended
ACC_001506,CUST_03892,checking,USD,$2574.29,2021-05-29,active
ACC_001507,CUST_00025,checking,GBP,6107.16,2022-05-01,suspended
ACC_001508,CUST_02950,savings,USD,1093.13,2023-01-14,closed
ACC_001509,CUST_03639,savings,USD,1272.16,2023-06-02,closed
ACC_001510,CUST_03278,savings,EUR,-205.48,2022-05-24,closed
ACC_001511,CUST_99999,savings,USD,6638.27,2023-01-09,closed
ACC_001512,CUST_02407,savings,USD,5981.04,2025-07-31,active
ACC_001513,CUST_04260,savings,GBP,2556.85,2026-01-28,closed
ACC_001514,CUST_00713,checking,USD,9570.81,2021-07-14,suspended
ACC_001515,CUST_03824,savings,EUR,3011.13,2024-05-07,active
ACC_001516,CUST_03949,savings,GBP,8848.97,2023-08-21,active
ACC_001517,CUST_01396,savings,GBP,5366.24,2021-08-22,closed
ACC_001518,CUST_00239,savings,EUR,2970.9,2022-10-10,closed
ACC_001519,CUST_02296,savings,USD,4655.06,2025-03-19,closed
ACC_001520,CUST_03901,savings,USD,1238.77,2024-12-31,active
ACC_001521,CUST_04378,checking,GBP,5650.2,2023-08-14,suspended
ACC_001522,CUST_02726,savings,USD,5091.65,2024-05-03,suspended
ACC_001523,CUST_00529,checking,EUR,6582.34,2021-12-07,suspended
ACC_001524,CUST_03126,checking,GBP,7637.46,31-02-2020,active
ACC_001525,CUST_02122,savings,EUR,5346.85,2025-08-20,active
ACC_001526,CUST_00912,savings,EUR,571.04,2024-05-19,suspended
ACC_001527,CUST_04851,savings,USD,7797.09,2023-09-06,active
ACC_001528,CUST_04692,checking,GBP,5043.99,2022-05-02,closed
ACC_001529,CUST_03114,savings,EUR,-682.19,2021-07-25,active
ACC_001530,CUST_04833,savings,EUR,5928.84,2023-01-26,closed
ACC_001531,CUST_02618,checking,USD,6155.37,2024-08-24,active
ACC_001532,CUST_04257,savings,GBP,3924.56,2022-06-27,closed
ACC_001533,CUST_00075,checking,EUR,4406.49,2021-02-27,active
ACC_001534,CUST_02431,savings,EUR,3214.2,2023-07-11,suspended
ACC_001535,CUST_03733,savings,USD,6248.38,2023-08-18,closed
ACC_001536,CUST_01194,savings,USD,5419.97,2023-07-30,closed
ACC_001537,CUST_02530,savings,EUR,2275.31,2021-05-07,suspended
ACC_001538,CUST_04701,checking,USD,9853.91,2024-07-11,active
ACC_001539,CUST_04055,checking,USD,3002.59,2021-03-20,closed
ACC_001540,CUST_00481,checking,GBP,-3119.56,2025-04-09,suspended
ACC_001541,CUST_01725,savings,USD,3587.98,2023-10-12,suspended
ACC_001542,CUST_00430,savings,EUR,8092.81,2025-04-25,suspended
ACC_001543,CUST_03209,checking,USD,4380.4,2025-03-05,active
ACC_001544,CUST_00176,checking,EUR,95.66,2024-10-02,closed
ACC_001545,CUST_03878,checking,EUR,1915.73,2023-07-03,closed
ACC_001546,CUST_00588,checking,EUR,1757.04,2025-03-25,suspended
ACC_001547,CUST_01598,checking,GBP,3274.14,2021-08-24,active
ACC_001548,CUST_02649,savings,USD,4214.89,2023-12-20,closed
ACC_001549,CUST_03748,savings,USD,6481.56,2023-09-20,active
ACC_001550,CUST_03619,checking,EUR,5385.32,2025-05-03,active
ACC_001551,CUST_01718,savings,USD,5529.21,2022-10-25,active
ACC_001552,CUST_00074,checking,USD,10338.06,2023-04-05,suspended
ACC_001553,CUST_00835,savings,EUR,7582.49,2025-12-21,closed
ACC_001554,CUST_01378,savings,GBP,7318.41,2023-04-02,closed
ACC_001555,CUST_03881,savings,GBP,-439.49,2021-06-23,active
ACC_001556,CUST_04222,checking,USD,2744.58,2022-05-31,closed
ACC_001557,CUST_01217,checking,GBP,208.93,2022-01-24,active
ACC_001558,CUST_00973,savings,EUR,2692.84,2021-05-09,closed
ACC_001559,CUST_02479,savings,USD,7384.6,2022-11-03,suspended
ACC_001560,CUST_03075,savings,EUR,3821.51,2024-03-28,suspended
ACC_001561,CUST_03130,checking,USD,8217.32,2025-12-17,suspended
ACC_001562,CUST_03646,checking,GBP,7079.41,2024-07-21,active
ACC_001563,CUST_00955,savings,GBP,5151.36,2024-06-29,closed
ACC_001564,CUST_04175,savings,GBP,8288.14,2023-06-20,suspended
ACC_001565,CUST_04693,checking,EUR,9093.25,2021-06-20,suspended
ACC_001566,CUST_00774,savings,EUR,6363.16,2023-04-23,closed
ACC_001567,CUST_03552,checking,USD,5689.9,2022-06-24,active
ACC_001568,CUST_00814,checking,GBP,6900.11,2021-12-10,suspended
ACC_001569,CUST_04403,savings,EUR,$780.24,2023-05-01,suspended
ACC_001570,CUST_00161,checking,USD,4647.29,2024-07-15,suspended
ACC_001571,CUST_04342,checking,GBP,4928.03,2021-05-31,suspended
ACC_001572,CUST_04790,savings,GBP,3893.77,2022-07-02,suspended
ACC_001573,CUST_00961,savings,USD,2631.51,2024-08-12,suspended
ACC_001574,CUST_01474,savings,USD,7994.14,2025-10-04,closed
ACC_001575,CUST_02574,savings,GBP,5510.17,2021-08-18,active
ACC_001576,CUST_04711,savings,USD,$5782.97,2025-02-14,active
ACC_001577,CUST_00719,checking,GBP,9273.74,2021-12-15,active
ACC_001578,CUST_01021,checking,EUR,4414.01,2023-06-17,suspended
ACC_001579,CUST_01405,checking,USD,3833.66,2024-03-15,active
ACC_001580,CUST_02034,checking,GBP,9083.88,2021-06-12,suspended
ACC_001581,CUST_02403,checking,GBP,527.78,2024-03-08,suspended
ACC_001582,CUST_04017,checking,USD,5153.57,2022-12-23,closed
ACC_001583,CUST_04965,savings,USD,2787.07,2022-07-20,active
ACC_001584,CUST_00366,savings,GBP,5878.04,2025-03-31,active
ACC_001585,CUST_01160,checking,GBP,6715.89,2022-01-02,active
ACC_001586,CUST_04932,savings,USD,6882.77,2022-01-12,closed
ACC_001587,CUST_02272,savings,USD,8078.72,2021-10-21,suspended
ACC_001588,CUST_03457,savings,USD,4242.42,2021-06-06,closed
ACC_001589,CUST_02135,checking,USD,4429.34,2021-05-17,active
ACC_001590,CUST_03277,checking,GBP,6579.81,2022-08-07,closed
ACC_001591,CUST_03484,savings,USD,7662.51,2025-02-24,active
ACC_001592,CUST_00578,checking,USD,$1099.09,31-02-2020,suspended
ACC_001593,CUST_01578,checking,USD,5942.36,2021-06-10,suspended
ACC_001594,CUST_04189,savings,EUR,3814.27,2022-08-10,active
ACC_001595,CUST_02591,checking,EUR,5261.46,2024-01-24,active
ACC_001596,CUST_04944,savings,GBP,3929.93,2024-12-26,closed
ACC_001597,CUST_99999,savings,USD,2831.76,2022-09-22,suspended
ACC_001598,CUST_03332,savings,EUR,1944.43,2026-01-03,suspended
ACC_001599,CUST_00728,checking,EUR,4546.93,2023-12-27,closed
ACC_001600,CUST_99999,savings,EUR,6075.22,2024-09-27,active
ACC_001601,CUST_00802,checking,GBP,3190.98,2023-03-04,closed
ACC_001602,CUST_00860,savings,GBP,8569.44,2024-06-08,suspended
ACC_001603,CUST_02511,checking,GBP,12375.35,31-02-2020,suspended
ACC_001604,CUST_02858,checking,USD,6239.38,2024-12-12,closed
ACC_001605,CUST_04976,savings,GBP,4876.29,2025-05-12,active
ACC_001606,CUST_02605,checking,GBP,2263.21,2022-11-22,closed
ACC_001607,CUST_04355,checking,EUR,$6110.17,2025-11-12,suspended
ACC_001608,CUST_01045,checking,GBP,9431.53,2023-03-15,suspended
ACC_001609,CUST_04207,savings,USD,10845.44,2026-01-21,active
ACC_001610,CUST_01168,checking,USD,9188.47,2025-08-19,suspended
ACC_001611,CUST_02190,savings,USD,7529.93,2025-12-15,suspended
ACC_001612,CUST_03032,savings,USD,6230.58,2021-04-13,suspended
ACC_001613,CUST_03426,checking,GBP,1854.0,2022-03-23,closed
ACC_001614,CUST_02899,checking,USD,4700.84,2024-11-06,closed
ACC_001615,CUST_99999,checking,USD,4352.37,2022-01-08,suspended
ACC_001616,CUST_99999,checking,USD,4720.39,2025-10-12,active
ACC_001617,CUST_02503,checking,EUR,2841.76,2024-05-07,active
ACC_001618,CUST_00651,savings,USD,7273.59,2023-09-25,active
ACC_001619,CUST_00767,savings,USD,4178.41,2023-01-09,active
ACC_001620,CUST_00692,checking,USD,3934.91,2021-03-06,closed
ACC_001621,CUST_00087,checking,USD,2851.92,2024-07-21,suspended
ACC_001622,CUST_01117,checking,EUR,5696.9,2024-09-06,suspended
ACC_001623,CUST_04361,savings,EUR,$9490.32,2024-11-05,active
ACC_001624,CUST_01557,savings,USD,4969.38,2021-08-30,closed
ACC_001625,CUST_04377,checking,GBP,$5845.22,2024-08-13,suspended
ACC_001626,CUST_04326,savings,USD,$10805.78,2021-08-24,closed
ACC_001627,CUST_01380,savings,GBP,8610.33,2025-01-05,active
ACC_001628,CUST_03006,savings,USD,6763.23,2023-01-03,closed
ACC_001629,CUST_00417,checking,EUR,6637.09,2021-03-04,closed
ACC_001630,CUST_01396,checking,GBP,3190.8,2023-07-06,closed
ACC_001631,CUST_02046,savings,EUR,2897.39,2023-10-07,closed
ACC_001632,CUST_03957,checking,EUR,5424.22,2025-02-01,active
ACC_001633,CUST_00018,checking,GBP,5500.32,2025-06-08,closed
ACC_001634,CUST_04223,savings,EUR,2450.71,2023-03-20,suspended
ACC_001635,CUST_03999,savings,EUR,7109.89,2022-11-25,active
ACC_001636,CUST_03771,checking,EUR,4168.11,2022-03-21,closed
ACC_001637,CUST_00877,savings,EUR,8381.96,2025-08-13,suspended
ACC_001638,CUST_01525,checking,EUR,4833.77,2021-07-13,active
ACC_001639,CUST_00830,checking,EUR,4568.24,2023-09-13,active
ACC_001640,CUST_00694,savings,EUR,2187.81,2025-02-19,active
ACC_001641,CUST_03992,savings,GBP,2516.42,2025-09-12,suspended
ACC_001642,CUST_02049,savings,EUR,8953.29,2024-09-28,closed
ACC_001643,CUST_03066,checking,EUR,5806.89,2024-07-22,closed
ACC_001644,CUST_01492,checking,GBP,6167.91,2025-12-06,closed
ACC_001645,CUST_03599,savings,GBP,9801.94,2022-01-04,closed
ACC_001646,CUST_03555,savings,EUR,1047.23,2021-03-10,suspended
ACC_001647,CUST_01625,savings,GBP,7013.77,2024-01-21,closed
ACC_001648,CUST_00329,savings,EUR,236.33,31-02-2020,closed
ACC_001649,CUST_99999,savings,GBP,3687.04,2022-09-22,suspended
ACC_001650,CUST_01630,checking,USD,1564.74,2022-03-22,closed
ACC_001651,CUST_00973,checking,EUR,7575.77,2021-07-14,suspended
ACC_001652,CUST_04059,savings,EUR,-669.18,2023-04-17,closed
ACC_001653,CUST_04111,checking,GBP,4309.75,2022-01-31,active
ACC_001654,CUST_00883,savings,GBP,1523.69,2024-06-11,active
ACC_001655,CUST_02819,savings,USD,2435.57,2024-05-29,active
ACC_001656,CUST_00426,checking,EUR,2897.87,2025-04-28,suspended
ACC_001657,CUST_00065,checking,EUR,8957.31,2025-10-02,closed
ACC_001658,CUST_02311,checking,GBP,3994.31,2021-06-05,closed
ACC_001659,CUST_02029,savings,USD,10181.98,2023-02-01,suspended
ACC_001660,CUST_01530,savings,EUR,10809.76,2025-04-01,active
ACC_001661,CUST_02158,savings,USD,11341.05,2023-02-09,closed
ACC_001662,CUST_01625,checking,USD,4823.7,2021-02-28,active
ACC_001663,CUST_04115,savings,GBP,5631.07,2025-06-28,suspended
ACC_001664,CUST_01218,savings,GBP,6133.87,2025-05-08,active
ACC_001665,CUST_99999,savings,EUR,3897.54,2021-08-19,active
ACC_001666,CUST_01197,checking,GBP,6273.11,2024-04-13,suspended
ACC_001667,CUST_01635,savings,GBP,2194.41,2024-11-25,closed
ACC_001668,CUST_03336,checking,USD,-626.43,2022-01-31,suspended
ACC_001669,CUST_01895,savings,EUR,7142.4,2023-01-20,closed
ACC_001670,CUST_03925,savings,USD,3950.68,2021-07-22,closed
ACC_001671,CUST_00423,checking,GBP,2069.92,2022-01-29,closed
ACC_001672,CUST_02978,checking,EUR,2449.32,2024-07-24,suspended
ACC_001673,CUST_03424,savings,EUR,9545.37,2021-08-04,active
ACC_001674,CUST_99999,savings,GBP,6392.34,2021-07-28,active
ACC_001675,CUST_02634,savings,EUR,433.08,2024-12-22,closed
ACC_001676,CUST_02295,savings,EUR,1439.04,2022-09-25,active
ACC_001677,CUST_02066,checking,EUR,4124.36,2025-04-25,closed
ACC_001678,CUST_02493,savings,GBP,6429.23,2023-02-11,suspended
ACC_001679,CUST_00111,savings,EUR,2616.29,2023-03-04,closed
ACC_001680,CUST_02960,checking,GBP,$4481.16,2021-06-16,suspended
ACC_001681,CUST_02260,savings,USD,5343.65,2021-08-21,closed
ACC_001682,CUST_99999,savings,GBP,5405.81,2024-08-23,suspended
ACC_001683,CUST_04930,savings,GBP,-2185.41,2021-08-23,suspended
ACC_001684,CUST_01560,savings,USD,5664.92,2026-01-22,closed
ACC_001685,CUST_00808,savings,USD,-198.58,2022-01-25,suspended
ACC_001686,CUST_02809,checking,USD,4140.8,2022-05-26,closed
ACC_001687,CUST_01654,savings,GBP,3495.75,2021-12-01,active
ACC_001688,CUST_01570,checking,USD,1763.8,2024-11-29,suspended
ACC_001689,CUST_02068,checking,EUR,7529.5,2022-01-15,closed
ACC_001690,CUST_00961,checking,GBP,1628.07,2022-07-29,closed
ACC_001691,CUST_03432,savings,GBP,3431.19,2023-04-30,suspended
ACC_001692,CUST_02245,savings,EUR,7636.2,2022-02-08,active
ACC_001693,CUST_04638,savings,USD,3345.5,2021-12-26,active
ACC_001694,CUST_03256,checking,USD,2724.47,2025-03-23,suspended
ACC_001695,CUST_04206,savings,GBP,4195.53,2023-11-16,closed
ACC_001696,CUST_04172,checking,USD,6621.51,2022-03-30,closed
ACC_001697,CUST_03283,checking,GBP,9338.92,2025-08-28,active
ACC_001698,CUST_00029,savings,USD,2191.64,2022-10-12,active
ACC_001699,CUST_04850,savings,USD,$2434.75,2025-07-05,closed
ACC_001700,CUST_04127,checking,EUR,4170.99,2022-01-05,active
ACC_001701,CUST_02427,checking,USD,5690.42,31-02-2020,active
ACC_001702,CUST_01401,savings,GBP,2689.26,2023-11-04,suspended
ACC_001703,CUST_01951,checking,GBP,7065.69,2023-03-12,suspended
ACC_001704,CUST_01213,checking,GBP,2248.17,2024-10-12,closed
ACC_001705,CUST_00422,savings,GBP,-702.56,2024-04-28,suspended
ACC_001706,CUST_00951,savings,USD,6595.33,2025-06-16,closed
ACC_001707,CUST_04957,checking,EUR,6942.77,2023-09-01,active
ACC_001708,CUST_04499,checking,USD,8133.95,2023-08-20,active
ACC_001709,CUST_03345,checking,EUR,-975.7,2024-04-04,active
ACC_001710,CUST_00085,checking,GBP,3003.15,2024-02-25,suspended
ACC_001711,CUST_02291,savings,EUR,4246.83,2025-11-25,active
ACC_001712,CUST_04402,savings,USD,10270.87,2024-10-12,suspended
ACC_001713,CUST_03129,checking,USD,4522.4,2024-03-10,suspended
ACC_001714,CUST_04950,savings,EUR,$960.45,2024-11-04,active
ACC_001715,CUST_02656,checking,GBP,5890.22,2022-12-27,suspended
ACC_001716,CUST_03239,savings,EUR,8928.37,2021-07-20,active
ACC_001717,CUST_03554,checking,GBP,8289.92,2024-12-23,closed
ACC_001718,CUST_00767,checking,GBP,6685.39,2025-01-04,closed
ACC_001719,CUST_01515,savings,GBP,5787.9,2024-02-06,suspended
ACC_001720,CUST_04018,savings,USD,-1803.26,2023-11-08,closed
ACC_001721,CUST_00172,checking,GBP,5077.0,2022-05-13,active
ACC_001722,CUST_03229,savings,GBP,5534.42,2022-06-20,active
ACC_001723,CUST_00590,checking,GBP,4520.27,2025-11-14,closed
ACC_001724,CUST_03297,savings,USD,7121.3,2021-10-03,suspended
ACC_001725,CUST_01124,savings,USD,4472.01,2025-01-11,active
ACC_001726,CUST_03095,checking,GBP,3894.31,2022-01-26,active
ACC_001727,CUST_00111,savings,GBP,8116.99,2021-07-28,active
ACC_001728,CUST_00684,checking,GBP,3759.23,2022-08-28,suspended
ACC_001729,CUST_04912,savings,GBP,5193.96,2023-11-22,active
ACC_001730,CUST_04443,checking,USD,7692.59,2023-09-22,active
ACC_001731,CUST_01657,savings,EUR,$1967.99,2023-06-12,suspended
ACC_001732,CUST_03639,savings,EUR,1642.44,2023-12-24,closed
ACC_001733,CUST_03923,savings,GBP,9073.82,2021-04-19,active
ACC_001734,CUST_04452,checking,USD,3221.86,2026-02-19,suspended
ACC_001735,CUST_01008,savings,GBP,7077.3,2026-02-17,active
ACC_001736,CUST_04461,checking,GBP,-325.96,2025-12-31,suspended
ACC_001737,CUST_03402,savings,GBP,-2509.15,2022-03-28,active
ACC_001738,CUST_00196,savings,EUR,6092.69,2025-11-09,closed
ACC_001739,CUST_01207,checking,USD,4617.44,2024-09-17,closed
ACC_001740,CUST_01850,checking,USD,6120.89,2023-02-11,suspended
ACC_001741,CUST_00920,checking,GBP,10624.13,2024-08-07,active
ACC_001742,CUST_01839,savings,EUR,1287.97,2021-05-27,closed
ACC_001743,CUST_00624,checking,GBP,5114.56,2022-08-20,closed
ACC_001744,CUST_00694,savings,USD,9432.4,31-02-2020,active
ACC_001745,CUST_01458,checking,USD,1721.03,2025-08-01,closed
ACC_001746,CUST_04912,savings,USD,3245.82,2023-10-25,closed
ACC_001747,CUST_01230,checking,USD,-301.86,2024-02-16,closed
ACC_001748,CUST_02853,savings,EUR,11713.55,2021-08-20,closed
ACC_001749,CUST_99999,checking,USD,-1613.62,2025-02-19,active
ACC_001750,CUST_00017,savings,USD,7395.76,2025-09-25,active
ACC_001751,CUST_02623,savings,EUR,1040.6,2022-08-13,closed
ACC_001752,CUST_03919,savings,GBP,1847.32,2022-02-15,suspended
ACC_001753,CUST_03501,checking,GBP,8191.86,2024-02-17,active
ACC_001754,CUST_02646,savings,GBP,2772.47,2021-10-29,closed
ACC_001755,CUST_02888,checking,EUR,6955.36,31-02-2020,closed
ACC_001756,CUST_03942,checking,USD,9140.09,2025-11-29,suspended
ACC_001757,CUST_02731,savings,USD,5602.09,2021-06-15,active
ACC_001758,CUST_03139,checking,USD,7667.86,2025-08-30,closed
ACC_001759,CUST_04413,checking,USD,5242.02,2025-10-08,suspended
ACC_001760,CUST_01885,checking,GBP,5381.02,2025-10-25,suspended
ACC_001761,CUST_03455,savings,USD,3095.21,2025-05-05,active
ACC_001762,CUST_01926,checking,GBP,10786.58,2023-01-01,active
ACC_001763,CUST_00140,checking,USD,7228.53,2025-02-13,closed
ACC_001764,CUST_01094,savings,GBP,6565.42,2024-01-11,closed
ACC_001765,CUST_02956,savings,EUR,7310.88,2023-07-29,closed
ACC_001766,CUST_01180,checking,GBP,2968.13,2024-07-27,active
ACC_001767,CUST_01839,savings,USD,7792.92,2026-01-15,active
ACC_001768,CUST_00960,savings,EUR,9667.64,2021-08-04,suspended
ACC_001769,CUST_00215,checking,EUR,857.91,2022-05-31,active
ACC_001770,CUST_99999,savings,EUR,6624.69,2022-05-05,suspended
ACC_001771,CUST_01295,savings,GBP,5188.37,2025-06-10,closed
ACC_001772,CUST_01157,savings,GBP,3442.45,2023-01-02,active
ACC_001773,CUST_00102,checking,GBP,1720.23,2021-10-11,active
ACC_001774,CUST_03848,savings,USD,8155.76,2023-11-08,suspended
